Symptom,Frequency,Disease,Relative_Frequency
yellowish_skin,3,Hypothyroidism,0.004724409448818898
dark_urine,1,Hypothyroidism,0.0015748031496062992
nausea,5,Hypothyroidism,0.007874015748031496
loss_of_appetite,2,Hypothyroidism,0.0031496062992125984
constipation,3,Hypothyroidism,0.004724409448818898
abdominal_pain,4,Hypothyroidism,0.006299212598425197
diarrhoea,4,Hypothyroidism,0.006299212598425197
mild_fever,1,Hypothyroidism,0.0015748031496062992
yellowing_of_eyes,1,Hypothyroidism,0.0015748031496062992
swelling_of_stomach,2,Hypothyroidism,0.0031496062992125984
blurred_and_distorted_vision,2,Hypothyroidism,0.0031496062992125984
congestion,1,Hypothyroidism,0.0015748031496062992
chest_pain,3,Hypothyroidism,0.004724409448818898
fast_heart_rate,1,Hypothyroidism,0.0015748031496062992
pain_during_bowel_movements,1,Hypothyroidism,0.0015748031496062992
pain_in_anal_region,1,Hypothyroidism,0.0015748031496062992
bloody_stool,1,Hypothyroidism,0.0015748031496062992
irritation_in_anus,1,Hypothyroidism,0.0015748031496062992
neck_pain,1,Hypothyroidism,0.0015748031496062992
dizziness,38,Hypothyroidism,0.05984251968503937
cramps,3,Hypothyroidism,0.004724409448818898
bruising,3,Hypothyroidism,0.004724409448818898
obesity,4,Hypothyroidism,0.006299212598425197
swollen_legs,2,Hypothyroidism,0.0031496062992125984
swollen_blood_vessels,3,Hypothyroidism,0.004724409448818898
puffy_face_and_eyes,35,Hypothyroidism,0.05511811023622047
enlarged_thyroid,38,Hypothyroidism,0.05984251968503937
brittle_nails,38,Hypothyroidism,0.05984251968503937
swollen_extremeties,38,Hypothyroidism,0.05984251968503937
excessive_hunger,3,Hypothyroidism,0.004724409448818898
drying_and_tingling_lips,1,Hypothyroidism,0.0015748031496062992
slurred_speech,2,Hypothyroidism,0.0031496062992125984
knee_pain,1,Hypothyroidism,0.0015748031496062992
hip_joint_pain,2,Hypothyroidism,0.0031496062992125984
muscle_weakness,1,Hypothyroidism,0.0015748031496062992
swelling_joints,1,Hypothyroidism,0.0015748031496062992
spinning_movements,1,Hypothyroidism,0.0015748031496062992
loss_of_balance,1,Hypothyroidism,0.0015748031496062992
unsteadiness,1,Hypothyroidism,0.0015748031496062992
loss_of_smell,1,Hypothyroidism,0.0015748031496062992
passage_of_gases,1,Hypothyroidism,0.0015748031496062992
internal_itching,1,Hypothyroidism,0.0015748031496062992
toxic_look_(typhos),1,Hypothyroidism,0.0015748031496062992
depression,38,Hypothyroidism,0.05984251968503937
irritability,40,Hypothyroidism,0.06299212598425197
muscle_pain,1,Hypothyroidism,0.0015748031496062992
red_spots_over_body,1,Hypothyroidism,0.0015748031496062992
belly_pain,2,Hypothyroidism,0.0031496062992125984
abnormal_menstruation,39,Hypothyroidism,0.06141732283464567
watering_from_eyes,1,Hypothyroidism,0.0015748031496062992
increased_appetite,1,Hypothyroidism,0.0015748031496062992
polyuria,1,Hypothyroidism,0.0015748031496062992
rusty_sputum,1,Hypothyroidism,0.0015748031496062992
visual_disturbances,1,Hypothyroidism,0.0015748031496062992
coma,1,Hypothyroidism,0.0015748031496062992
stomach_bleeding,1,Hypothyroidism,0.0015748031496062992
distention_of_abdomen,3,Hypothyroidism,0.004724409448818898
history_of_alcohol_consumption,2,Hypothyroidism,0.0031496062992125984
fluid_overload,2,Hypothyroidism,0.0031496062992125984
prominent_veins_on_calf,3,Hypothyroidism,0.004724409448818898
palpitations,1,Hypothyroidism,0.0015748031496062992
skin_peeling,2,Hypothyroidism,0.0031496062992125984
itching,2,Diabetes ,0.0030581039755351682
skin_rash,3,Diabetes ,0.0045871559633027525
nodal_skin_eruptions,1,Diabetes ,0.0015290519877675841
continuous_sneezing,1,Diabetes ,0.0015290519877675841
chills,3,Diabetes ,0.0045871559633027525
joint_pain,4,Diabetes ,0.0061162079510703364
stomach_pain,1,Diabetes ,0.0015290519877675841
vomiting,4,Diabetes ,0.0061162079510703364
burning_micturition,1,Diabetes ,0.0015290519877675841
fatigue,57,Diabetes ,0.0871559633027523
mood_swings,2,Diabetes ,0.0030581039755351682
weight_loss,55,Diabetes ,0.08409785932721713
restlessness,55,Diabetes ,0.08409785932721713
lethargy,52,Diabetes ,0.07951070336391437
irregular_sugar_level,51,Diabetes ,0.0779816513761468
cough,2,Diabetes ,0.0030581039755351682
high_fever,4,Diabetes ,0.0061162079510703364
breathlessness,2,Diabetes ,0.0030581039755351682
sweating,5,Diabetes ,0.00764525993883792
headache,3,Diabetes ,0.0045871559633027525
yellowish_skin,3,Diabetes ,0.0045871559633027525
dark_urine,4,Diabetes ,0.0061162079510703364
nausea,4,Diabetes ,0.0061162079510703364
loss_of_appetite,3,Diabetes ,0.0045871559633027525
abdominal_pain,3,Diabetes ,0.0045871559633027525
diarrhoea,4,Diabetes ,0.0061162079510703364
mild_fever,1,Diabetes ,0.0015290519877675841
yellow_urine,3,Diabetes ,0.0045871559633027525
yellowing_of_eyes,4,Diabetes ,0.0061162079510703364
malaise,3,Diabetes ,0.0045871559633027525
blurred_and_distorted_vision,53,Diabetes ,0.08103975535168195
phlegm,1,Diabetes ,0.0015290519877675841
chest_pain,2,Diabetes ,0.0030581039755351682
fast_heart_rate,3,Diabetes ,0.0045871559633027525
neck_pain,1,Diabetes ,0.0015290519877675841
obesity,53,Diabetes ,0.08103975535168195
swollen_legs,1,Diabetes ,0.0015290519877675841
excessive_hunger,56,Diabetes ,0.0856269113149847
muscle_weakness,2,Diabetes ,0.0030581039755351682
spinning_movements,1,Diabetes ,0.0015290519877675841
loss_of_balance,1,Diabetes ,0.0015290519877675841
unsteadiness,1,Diabetes ,0.0015290519877675841
bladder_discomfort,1,Diabetes ,0.0015290519877675841
foul_smell_of urine,1,Diabetes ,0.0015290519877675841
continuous_feel_of_urine,1,Diabetes ,0.0015290519877675841
irritability,2,Diabetes ,0.0030581039755351682
muscle_pain,2,Diabetes ,0.0030581039755351682
abnormal_menstruation,2,Diabetes ,0.0030581039755351682
increased_appetite,55,Diabetes ,0.08409785932721713
polyuria,55,Diabetes ,0.08409785932721713
family_history,1,Diabetes ,0.0015290519877675841
rusty_sputum,1,Diabetes ,0.0015290519877675841
receiving_blood_transfusion,2,Diabetes ,0.0030581039755351682
receiving_unsterile_injections,2,Diabetes ,0.0030581039755351682
stomach_bleeding,1,Diabetes ,0.0015290519877675841
pus_filled_pimples,2,Diabetes ,0.0030581039755351682
blackheads,2,Diabetes ,0.0030581039755351682
scurring,2,Diabetes ,0.0030581039755351682
skin_peeling,1,Diabetes ,0.0015290519877675841
silver_like_dusting,1,Diabetes ,0.0015290519877675841
small_dents_in_nails,1,Diabetes ,0.0015290519877675841
inflammatory_nails,1,Diabetes ,0.0015290519877675841
blister,1,Diabetes ,0.0015290519877675841
red_sore_around_nose,1,Diabetes ,0.0015290519877675841
yellow_crust_ooze,1,Diabetes ,0.0015290519877675841
itching,5,GERD,0.010845986984815618
skin_rash,9,GERD,0.019522776572668113
nodal_skin_eruptions,1,GERD,0.0021691973969631237
continuous_sneezing,1,GERD,0.0021691973969631237
chills,3,GERD,0.006507592190889371
joint_pain,5,GERD,0.010845986984815618
stomach_pain,45,GERD,0.09761388286334056
acidity,41,GERD,0.08893709327548807
ulcers_on_tongue,42,GERD,0.0911062906724512
muscle_wasting,1,GERD,0.0021691973969631237
vomiting,47,GERD,0.1019522776572668
fatigue,10,GERD,0.021691973969631236
weight_gain,2,GERD,0.004338394793926247
anxiety,1,GERD,0.0021691973969631237
cold_hands_and_feets,2,GERD,0.004338394793926247
mood_swings,2,GERD,0.004338394793926247
restlessness,1,GERD,0.0021691973969631237
lethargy,4,GERD,0.008676789587852495
patches_in_throat,2,GERD,0.004338394793926247
cough,43,GERD,0.09327548806941431
high_fever,8,GERD,0.01735357917570499
sunken_eyes,2,GERD,0.004338394793926247
breathlessness,1,GERD,0.0021691973969631237
sweating,1,GERD,0.0021691973969631237
dehydration,1,GERD,0.0021691973969631237
indigestion,1,GERD,0.0021691973969631237
headache,6,GERD,0.013015184381778741
yellowish_skin,5,GERD,0.010845986984815618
dark_urine,2,GERD,0.004338394793926247
nausea,4,GERD,0.008676789587852495
loss_of_appetite,7,GERD,0.015184381778741865
pain_behind_the_eyes,1,GERD,0.0021691973969631237
back_pain,2,GERD,0.004338394793926247
abdominal_pain,3,GERD,0.006507592190889371
diarrhoea,1,GERD,0.0021691973969631237
mild_fever,2,GERD,0.004338394793926247
yellow_urine,2,GERD,0.004338394793926247
yellowing_of_eyes,4,GERD,0.008676789587852495
fluid_overload,1,GERD,0.0021691973969631237
swelling_of_stomach,1,GERD,0.0021691973969631237
swelled_lymph_nodes,3,GERD,0.006507592190889371
malaise,5,GERD,0.010845986984815618
blurred_and_distorted_vision,1,GERD,0.0021691973969631237
phlegm,1,GERD,0.0021691973969631237
throat_irritation,1,GERD,0.0021691973969631237
redness_of_eyes,1,GERD,0.0021691973969631237
sinus_pressure,1,GERD,0.0021691973969631237
runny_nose,1,GERD,0.0021691973969631237
congestion,1,GERD,0.0021691973969631237
chest_pain,48,GERD,0.10412147505422993
weakness_in_limbs,1,GERD,0.0021691973969631237
neck_pain,2,GERD,0.004338394793926247
dizziness,5,GERD,0.010845986984815618
puffy_face_and_eyes,2,GERD,0.004338394793926247
enlarged_thyroid,2,GERD,0.004338394793926247
brittle_nails,2,GERD,0.004338394793926247
swollen_extremeties,2,GERD,0.004338394793926247
excessive_hunger,1,GERD,0.0021691973969631237
extra_marital_contacts,1,GERD,0.0021691973969631237
drying_and_tingling_lips,1,GERD,0.0021691973969631237
slurred_speech,1,GERD,0.0021691973969631237
knee_pain,1,GERD,0.0021691973969631237
hip_joint_pain,1,GERD,0.0021691973969631237
swelling_joints,1,GERD,0.0021691973969631237
loss_of_balance,3,GERD,0.006507592190889371
unsteadiness,1,GERD,0.0021691973969631237
loss_of_smell,1,GERD,0.0021691973969631237
depression,2,GERD,0.004338394793926247
irritability,3,GERD,0.006507592190889371
muscle_pain,2,GERD,0.004338394793926247
red_spots_over_body,3,GERD,0.006507592190889371
abnormal_menstruation,2,GERD,0.004338394793926247
dischromic _patches,2,GERD,0.004338394793926247
family_history,2,GERD,0.004338394793926247
mucoid_sputum,2,GERD,0.004338394793926247
lack_of_concentration,2,GERD,0.004338394793926247
receiving_blood_transfusion,1,GERD,0.0021691973969631237
receiving_unsterile_injections,1,GERD,0.0021691973969631237
stomach_bleeding,1,GERD,0.0021691973969631237
distention_of_abdomen,1,GERD,0.0021691973969631237
history_of_alcohol_consumption,2,GERD,0.004338394793926247
fluid_overload,2,GERD,0.004338394793926247
prominent_veins_on_calf,1,GERD,0.0021691973969631237
palpitations,1,GERD,0.0021691973969631237
painful_walking,3,GERD,0.006507592190889371
skin_peeling,3,GERD,0.006507592190889371
silver_like_dusting,2,GERD,0.004338394793926247
small_dents_in_nails,2,GERD,0.004338394793926247
inflammatory_nails,2,GERD,0.004338394793926247
blister,2,GERD,0.004338394793926247
red_sore_around_nose,2,GERD,0.004338394793926247
yellow_crust_ooze,2,GERD,0.004338394793926247
